# Time Series: Chi-Chi, Taiwan 1999 - TCU068-090
# Time (s),Acceleration (g's)
33.41,0.019982
33.415,0.0169751
33.42,0.0140593
33.425,0.0111432
33.43,0.0082668
33.435,0.00554393
33.44,0.00313789
33.445,0.00122876
33.45,-2.0496E-5
33.455,-7.24968E-4
33.46,-8.9513E-4
33.465,-3.74789E-4
33.47,8.14124E-4
33.475,0.00264998
33.48,0.00505669
33.485,0.00785828
33.49,0.010846
33.495,0.013804
33.5,0.0165003
33.505,0.0187219
33.51,0.0205857
33.515,0.0221858
33.52,0.0236054
33.525,0.0246572
33.53,0.0251444
33.535,0.0254293
33.54,0.0257036
33.545,0.0257061
33.55,0.0252751
33.555,0.0243379
33.56,0.0231092
33.565,0.021959
33.57,0.0208737
33.575,0.0195707
33.58,0.0179026
33.585,0.0159694
33.59,0.0137595
33.595,0.011243
33.6,0.00863816
33.605,0.00610711
33.61,0.00351888
33.615,8.02954E-4
33.62,-0.00179407
33.625,-0.00400341
33.63,-0.00591409
33.635,-0.00769849
33.64,-0.00928898
33.645,-0.0105888
33.65,-0.0117077
33.655,-0.01274
33.66,-0.0136281
33.665,-0.0140662
33.67,-0.01414
33.675,-0.014261
33.68,-0.0144433
33.685,-0.0143954
33.69,-0.0142522
33.695,-0.014267
33.7,-0.0144112
33.705,-0.0145632
33.71,-0.0146629
33.715,-0.0148115
33.72,-0.0150336
33.725,-0.0152256
33.73,-0.0153051
33.735,-0.0153629
33.74,-0.0153749
33.745,-0.0151125
33.75,-0.0146435
33.755,-0.0141353
33.76,-0.0135061
33.765,-0.0126123
33.77,-0.011632
33.775,-0.0107529
33.78,-0.00981689
33.785,-0.00868068
33.79,-0.00745375
33.795,-0.00629833
33.8,-0.00510837
33.805,-0.00387114
33.81,-0.00275355
33.815,-0.00193927
33.82,-0.00135419
33.825,-6.20406E-4
33.83,3.53066E-4
33.835,0.00124046
33.84,0.00178674
33.845,0.00198246
33.85,0.001927
33.855,0.00180027
33.86,0.00151631
33.865,8.67171E-4
33.87,-3.29408E-4
33.875,-0.0018755
33.88,-0.00317925
33.885,-0.00413521
33.89,-0.00515643
33.895,-0.00636702
33.9,-0.00753372
33.905,-0.00851138
33.91,-0.0092899
33.915,-0.00986682
33.92,-0.010268
33.925,-0.0106109
33.93,-0.0108717
33.935,-0.0108908
33.94,-0.0105261
33.945,-0.00984931
33.95,-0.00900155
33.955,-0.00805577
33.96,-0.00706663
33.965,-0.00590098
33.97,-0.00442955
33.975,-0.00273407
33.98,-8.32447E-4
33.985,0.00122106
33.99,0.00315007
33.995,0.00485222
34.0,0.0065038
34.005,0.00818118
34.01,0.00958954
34.015,0.0103826
34.02,0.0106792
34.025,0.0108532
34.03,0.0109427
34.035,0.0107993
34.04,0.0104265
34.045,0.010016
34.05,0.00957439
34.055,0.00897816
34.06,0.00821855
34.065,0.00733125
34.07,0.0063762
34.075,0.00557139
34.08,0.00507493
34.085,0.00479125
34.09,0.0044414
34.095,0.00407937
34.1,0.0038712
34.105,0.00372674
34.11,0.0035638
34.115,0.00338672
34.12,0.00330357
34.125,0.00350742
34.13,0.00390602
34.135,0.00427079
34.14,0.00473978
34.145,0.00552907
34.15,0.00641146
34.155,0.0071698
34.16,0.00790179
34.165,0.00865264
34.17,0.00943837
34.175,0.0104259
34.18,0.0116888
34.185,0.0131887
34.19,0.0147179
34.195,0.0161569
34.2,0.0175861
34.205,0.0190335
34.21,0.0203039
34.215,0.0212314
34.22,0.0219776
34.225,0.0226725
34.23,0.023096
34.235,0.0229837
34.24,0.0223436
34.245,0.0212282
34.25,0.0196956
34.255,0.0178924
34.26,0.0160862
34.265,0.014409
34.27,0.0127794
34.275,0.0111661
34.28,0.00983162
34.285,0.00881744
34.29,0.00781703
34.295,0.0067455
34.3,0.00590754
34.305,0.00537743
34.31,0.00480184
34.315,0.00410941
34.32,0.00342905
34.325,0.00257819
34.33,0.00136735
34.335,-1.05564E-4
34.34,-0.00171379
34.345,-0.00342348
34.35,-0.00526705
34.355,-0.00720993
34.36,-0.00897177
34.365,-0.0102469
34.37,-0.011165
34.375,-0.0118747
34.38,-0.0123853
34.385,-0.0127782
34.39,-0.0129376
34.395,-0.0127527
34.4,-0.0123848
34.405,-0.0119868
34.41,-0.0114641
34.415,-0.0107727
34.42,-0.00982055
34.425,-0.00869407
34.43,-0.0075286
34.435,-0.00615855
34.44,-0.00440636
34.445,-0.00234084
34.45,-2.01987E-4
34.455,0.00192888
34.46,0.00423103
34.465,0.00671793
34.47,0.00915521
34.475,0.0114076
34.48,0.0135271
34.485,0.0155008
34.49,0.0171939
34.495,0.0186321
34.5,0.0199983
34.505,0.0213045
34.51,0.0225187
34.515,0.0236452
34.52,0.024647
34.525,0.0253626
34.53,0.0255537
34.535,0.0253846
34.54,0.0250522
34.545,0.0244826
34.55,0.0236457
34.555,0.0225278
34.56,0.0210425
34.565,0.0191642
34.57,0.0169162
34.575,0.0144594
34.58,0.0119142
34.585,0.00937141
34.59,0.00694484
34.595,0.0047273
34.6,0.00278852
34.605,0.0010729
34.61,-6.0501E-4
34.615,-0.00214363
34.62,-0.00334887
34.625,-0.00423181
34.63,-0.0047492
34.635,-0.00489728
34.64,-0.00464569
34.645,-0.00388593
34.65,-0.00250873
34.655,-6.79475E-4
34.66,0.00139937
34.665,0.00368717
34.67,0.00584741
34.675,0.00766988
34.68,0.00958635
34.685,0.0118409
34.69,0.013998
34.695,0.0157382
34.7,0.0173351
34.705,0.0189427
34.71,0.0201863
34.715,0.0207657
34.72,0.020924
34.725,0.0210643
34.73,0.0212479
34.735,0.0212845
34.74,0.0212758
34.745,0.021317
34.75,0.0213357
34.755,0.0212936
34.76,0.0212376
34.765,0.021117
34.77,0.020752
34.775,0.0200581
34.78,0.0191062
34.785,0.0179093
34.79,0.0164276
34.795,0.0147938
34.8,0.0131695
34.805,0.0116629
34.81,0.0102754
34.815,0.00895157
34.82,0.00782771
34.825,0.0068673
34.83,0.00608567
34.835,0.0056081
34.84,0.00523604
34.845,0.00465651
34.85,0.00387764
34.855,0.00305937
34.86,0.00213481
34.865,9.95069E-4
34.87,-2.70188E-4
34.875,-0.00158508
34.88,-0.0028529
34.885,-0.00406059
34.89,-0.00540043
34.895,-0.00696564
34.9,-0.00865306
34.905,-0.0103033
34.91,-0.0118604
34.915,-0.0132923
34.92,-0.0144859
34.925,-0.0154279
34.93,-0.0160406
34.935,-0.0163696
34.94,-0.0166744
34.945,-0.0169222
34.95,-0.0170006
34.955,-0.0170162
34.96,-0.0170253
34.965,-0.0170229
34.97,-0.0170256
34.975,-0.0170015
34.98,-0.0168827
34.985,-0.0167851
34.99,-0.0167764
34.995,-0.0167109
35.0,-0.0164915
35.005,-0.0162923
35.01,-0.0162455
35.015,-0.0161874
35.02,-0.0159379
35.025,-0.015705
35.03,-0.0156827
35.035,-0.0155844
35.04,-0.0153396
35.045,-0.015119
35.05,-0.0150032
35.055,-0.0148456
35.06,-0.0145384
35.065,-0.0142247
35.07,-0.0141434
35.075,-0.01414
35.08,-0.0138083
35.085,-0.0133134
35.09,-0.0128412
35.095,-0.0122892
35.1,-0.0114098
35.105,-0.0102673
35.11,-0.00907196
35.115,-0.00786697
35.12,-0.00670556
35.125,-0.005558
35.13,-0.00436798
35.135,-0.00316462
35.14,-0.00187961
35.145,-4.03486E-4
35.15,0.001271
35.155,0.00285415
35.16,0.00403793
35.165,0.00492338
35.17,0.00574763
35.175,0.00662642
35.18,0.00761962
35.185,0.00858815
35.19,0.0092993
35.195,0.00978856
35.2,0.0102639
35.205,0.0107387
35.21,0.0109234
35.215,0.0105662
35.22,0.00983063
35.225,0.00907775
35.23,0.00831669
35.235,0.00735944
35.24,0.00610998
35.245,0.0047213
35.25,0.00330025
35.255,0.00178989
35.26,2.30197E-4
35.265,-0.00125317
35.27,-0.00260626
35.275,-0.00380797
35.28,-0.00473663
35.285,-0.00547036
35.29,-0.00612713
35.295,-0.0065321
35.3,-0.00662126
35.305,-0.00654629
35.31,-0.00635433
35.315,-0.00595335
35.32,-0.00527633
35.325,-0.00438725
35.33,-0.0034349
35.335,-0.00243817
35.34,-0.00134276
35.345,-2.25019E-4
35.35,7.0161E-4
35.355,0.00141552
35.36,0.00212293
35.365,0.00293323
35.37,0.00370661
35.375,0.0044734
35.38,0.00536307
35.385,0.00625449
35.39,0.00700564
35.395,0.00771158
35.4,0.0084103
35.405,0.00898958
35.41,0.00936304
35.415,0.00961327
35.42,0.00983831
35.425,0.0100509
35.43,0.0100822
35.435,0.009902
35.44,0.00955779
35.445,0.00911523
35.45,0.00869902
35.455,0.00839458
35.46,0.0081199
35.465,0.00769568
35.47,0.00711403
35.475,0.00653274
35.48,0.00609934
35.485,0.00575439
35.49,0.00535153
35.495,0.00503119
35.5,0.00476264
35.505,0.0043283
35.51,0.00386855
35.515,0.00344522
35.52,0.00304503
35.525,0.00268646
35.53,0.00230466
35.535,0.00189553
35.54,0.00153128
35.545,0.00109623
35.55,6.05963E-4
35.555,3.19152E-4
35.56,2.15636E-4
35.565,1.55695E-4
35.57,4.82527E-6
35.575,-3.15996E-4
35.58,-7.92788E-4
35.585,-0.00146096
35.59,-0.00237354
35.595,-0.00351216
35.6,-0.00477532
35.605,-0.00622047
35.61,-0.007831
35.615,-0.00941476
35.62,-0.0109131
35.625,-0.0124868
35.63,-0.0142823
35.635,-0.0162409
35.64,-0.0181039
35.645,-0.019714
35.65,-0.0212662
35.655,-0.0229301
35.66,-0.0245057
35.665,-0.0255645
35.67,-0.0263755
35.675,-0.0273602
35.68,-0.0281706
35.685,-0.0284161
35.69,-0.0283078
35.695,-0.0281617
35.7,-0.0279603
35.705,-0.0274554
35.71,-0.026697
35.715,-0.0259384
35.72,-0.0251577
35.725,-0.0241259
35.73,-0.0229533
35.735,-0.0218734
35.74,-0.0209016
35.745,-0.0199743
35.75,-0.0191752
35.755,-0.0185851
35.76,-0.0181589
35.765,-0.0179441
35.77,-0.0180344
35.775,-0.0183095
35.78,-0.0185731
35.785,-0.0189003
35.79,-0.0194611
35.795,-0.0202005
35.8,-0.0209376
35.805,-0.0215518
35.81,-0.0220857
35.815,-0.0224861
35.82,-0.0228538
35.825,-0.0232761
35.83,-0.0237311
35.835,-0.0240356
35.84,-0.0241128
35.845,-0.0241906
35.85,-0.0243867
35.855,-0.0246127
35.86,-0.024742
35.865,-0.0247645
35.87,-0.0248581
35.875,-0.0250311
35.88,-0.0249803
35.885,-0.0247921
35.89,-0.0247461
35.895,-0.0247474
35.9,-0.0246374
35.905,-0.0244145
35.91,-0.0242025
35.915,-0.0240157
35.92,-0.0237983
35.925,-0.0234966
35.93,-0.0230082
35.935,-0.0224519
35.94,-0.0219025
35.945,-0.0212874
35.95,-0.0204921
35.955,-0.0195882
35.96,-0.018652
35.965,-0.0177428
35.97,-0.0169212
35.975,-0.0160903
35.98,-0.0152112
35.985,-0.0144884
35.99,-0.0140722
35.995,-0.0137655
36.0,-0.0133686
36.005,-0.012958
36.01,-0.0127509
36.015,-0.0127565
36.02,-0.0127687
36.025,-0.0126824
36.03,-0.0125996
36.035,-0.0126412
36.04,-0.0127525
36.045,-0.0127295
36.05,-0.0124978
36.055,-0.0121257
36.06,-0.011678
36.065,-0.0111643
36.07,-0.0105433
36.075,-0.00985823
36.08,-0.00910495
36.085,-0.00831062
36.09,-0.00751383
36.095,-0.00667554
36.1,-0.00579218
36.105,-0.00495421
36.11,-0.00421462
36.115,-0.00352871
36.12,-0.00291585
36.125,-0.00248189
36.13,-0.00230468
36.135,-0.00230794
36.14,-0.00238711
36.145,-0.00240045
36.15,-0.00231845
36.155,-0.00224895
36.16,-0.00215595
36.165,-0.00192166
36.17,-0.00160592
36.175,-0.0012078
36.18,-7.68188E-4
36.185,-2.7705E-4
36.19,2.68231E-4
36.195,7.46605E-4
36.2,0.00110103
36.205,0.00138853
36.21,0.00162086
36.215,0.00181344
36.22,0.00187843
36.225,0.00176584
36.23,0.00147429
36.235,0.00108758
36.24,7.11143E-4
36.245,3.45392E-4
36.25,-8.41207E-5
36.255,-5.68464E-4
36.26,-9.94102E-4
36.265,-0.00131539
36.27,-0.00173354
36.275,-0.00233653
36.28,-0.00288297
36.285,-0.00312352
36.29,-0.00319844
36.295,-0.00341261
36.3,-0.00363144
36.305,-0.0037274
36.31,-0.00377024
36.315,-0.00383826
36.32,-0.00389993
36.325,-0.00390842
36.33,-0.00390989
36.335,-0.00395494
36.34,-0.00403571
36.345,-0.00410409
36.35,-0.0041036
36.355,-0.00402088
36.36,-0.00397836
36.365,-0.00388416
36.37,-0.00370353
36.375,-0.00347674
36.38,-0.00312436
36.385,-0.00268967
36.39,-0.00221812
36.395,-0.00163573
36.4,-8.96248E-4
36.405,-1.67274E-4
36.41,5.08996E-4
36.415,0.00125879
36.42,0.00211185
36.425,0.00277073
36.43,0.00308106
36.435,0.00324447
36.44,0.0033162
36.445,0.00326764
36.45,0.00321476
36.455,0.00323065
36.46,0.00331661
36.465,0.00336231
36.47,0.00330983
36.475,0.00322411
36.48,0.00328199
36.485,0.00338003
36.49,0.00332421
36.495,0.00314965
36.5,0.00298272
36.505,0.0028568
36.51,0.00269238
36.515,0.00256259
36.52,0.00247585
36.525,0.00237641
36.53,0.00245474
36.535,0.00296684
36.54,0.003757
36.545,0.00456405
36.55,0.00546295
36.555,0.00645216
36.56,0.00744763
36.565,0.00844953
36.57,0.00931856
36.575,0.00985686
36.58,0.0101491
36.585,0.010406
36.59,0.0106732
36.595,0.0108479
36.6,0.0109039
36.605,0.0108492
36.61,0.0107511
36.615,0.0108405
36.62,0.01127
36.625,0.0118568
36.63,0.0123938
36.635,0.012953
36.64,0.0136413
36.645,0.0144145
36.65,0.015197
36.655,0.0159932
36.66,0.0169121
36.665,0.0180758
36.67,0.0192007
36.675,0.0200995
36.68,0.0212152
36.685,0.0226394
36.69,0.0239663
36.695,0.0251567
36.7,0.0264762
36.705,0.0279476
36.71,0.029283
36.715,0.0303978
36.72,0.0314953
36.725,0.032517
36.73,0.0332735
36.735,0.0338085
36.74,0.0342309
36.745,0.0346156
36.75,0.0348312
36.755,0.0347908
36.76,0.0345617
36.765,0.034197
36.77,0.0336002
36.775,0.0327642
36.78,0.0319133
36.785,0.0310636
36.79,0.0301954
36.795,0.0293915
36.8,0.0287636
36.805,0.0283214
36.81,0.0280126
36.815,0.0278568
36.82,0.0278891
36.825,0.0279945
36.83,0.0281326
36.835,0.0283984
36.84,0.0287616
36.845,0.0292196
36.85,0.0296938
36.855,0.0301218
36.86,0.030577
36.865,0.031031
36.87,0.0313344
36.875,0.0314593
36.88,0.0315125
36.885,0.0315713
36.89,0.0315815
36.895,0.0316264
36.9,0.0316359
36.905,0.0314502
36.91,0.0312068
36.915,0.0310428
36.92,0.030963
36.925,0.030864
36.93,0.03074
36.935,0.0307233
36.94,0.030814
36.945,0.0309572
36.95,0.0311425
36.955,0.0312805
36.96,0.031247
36.965,0.0310879
36.97,0.030769
36.975,0.0302309
36.98,0.0295584
36.985,0.0288272
36.99,0.0279381
36.995,0.0268361
37.0,0.0256399
37.005,0.0243608
37.01,0.0230376
37.015,0.0216481
37.02,0.020176
37.025,0.0188368
37.03,0.0176376
37.035,0.0163902
37.04,0.01519
37.045,0.014187
37.05,0.013359
37.055,0.0126893
37.06,0.0121602
37.065,0.011797
37.07,0.0115775
37.075,0.0115809
37.08,0.0118758
37.085,0.0122782
37.09,0.0127129
37.095,0.0132091
37.1,0.0138637
37.105,0.0145808
37.11,0.0152194
37.115,0.0157513
37.12,0.0161759
37.125,0.0165037
37.13,0.0167058
37.135,0.0167539
37.14,0.0165382
37.145,0.0161814
37.15,0.0159352
37.155,0.0157158
37.16,0.0154492
37.165,0.0151323
37.17,0.0147619
37.175,0.0143346
37.18,0.01395
37.185,0.0136166
37.19,0.0131434
37.195,0.0126133
37.2,0.0121394
37.205,0.011696
37.21,0.011182
37.215,0.0106692
37.22,0.0103655
37.225,0.0102061
37.23,0.00999343
37.235,0.00973284
37.24,0.00949081
37.245,0.00929814
37.25,0.00925549
37.255,0.00937145
37.26,0.0095992
37.265,0.00980437
37.27,0.0099755
37.275,0.0102556
37.28,0.0107706
37.285,0.0113468
37.29,0.0118039
37.295,0.0123419
37.3,0.013128
37.305,0.0140321
37.31,0.0148727
37.315,0.0156122
37.32,0.0163586
37.325,0.0171613
37.33,0.0178096
37.335,0.0181461
37.34,0.0182269
37.345,0.0181986
37.35,0.0179973
37.355,0.0175632
37.36,0.0169212
37.365,0.0161538
37.37,0.0152255
37.375,0.0141381
37.38,0.0130331
37.385,0.0120144
37.39,0.0110086
37.395,0.0100084
37.4,0.00913542
37.405,0.00835858
37.41,0.00751952
37.415,0.00649112
37.42,0.00536227
37.425,0.00424026
37.43,0.00316311
37.435,0.00213204
37.44,0.00105846
37.445,-2.12146E-5
37.45,-0.00112433
37.455,-0.00222186
37.46,-0.00325072
37.465,-0.00420055
37.47,-0.00519317
37.475,-0.00619927
37.48,-0.00688201
37.485,-0.00731415
37.49,-0.00774483
37.495,-0.00813837
37.5,-0.00836819
37.505,-0.00848391
37.51,-0.00858453
37.515,-0.00867742
37.52,-0.00869205
37.525,-0.008634
37.53,-0.00857492
37.535,-0.00840608
37.54,-0.00807659
37.545,-0.00773675
37.55,-0.00738716
37.555,-0.0070045
37.56,-0.00661113
37.565,-0.00619982
37.57,-0.00596651
37.575,-0.00597926
37.58,-0.00600927
37.585,-0.00595652
37.59,-0.005986
37.595,-0.00616873
37.6,-0.00630462
37.605,-0.00627193
37.61,-0.0061762
37.615,-0.0060835
37.62,-0.00600702
37.625,-0.00595593
37.63,-0.00586148
37.635,-0.00569031
37.64,-0.00553052
37.645,-0.00547236
37.65,-0.00542615
37.655,-0.00532524
37.66,-0.00521751
37.665,-0.00495318
37.67,-0.00467627
37.675,-0.0045999
37.68,-0.0044963
37.685,-0.00420113
37.69,-0.00388537
37.695,-0.00356155
37.7,-0.00314432
37.705,-0.00270349
37.71,-0.00228788
37.715,-0.00175324
37.72,-0.0011642
37.725,-7.56058E-4
37.73,-7.05581E-4
37.735,-9.39447E-4
37.74,-0.00132617
37.745,-0.0019196
37.75,-0.00285779
37.755,-0.00410594
37.76,-0.00554281
37.765,-0.00705582
37.77,-0.00858475
37.775,-0.0100855
37.78,-0.0114555
37.785,-0.0126666
37.79,-0.0136677
37.795,-0.0144615
37.8,-0.0149882
37.805,-0.0152491
37.81,-0.0154055
37.815,-0.0154671
37.82,-0.0152617
37.825,-0.0146481
37.83,-0.0137261
37.835,-0.0126941
37.84,-0.011583
37.845,-0.0101957
37.85,-0.00843671
37.855,-0.00642903
37.86,-0.00430536
37.865,-0.002161
37.87,-2.97172E-5
37.875,0.00220735
37.88,0.00459205
37.885,0.00697058
37.89,0.00924255
37.895,0.0114042
37.9,0.013434
37.905,0.0152608
37.91,0.0168628
37.915,0.018224
37.92,0.0191492
37.925,0.0194666
37.93,0.0192968
37.935,0.01865
37.94,0.0173773
37.945,0.0155268
37.95,0.0130762
37.955,0.0101016
37.96,0.00690629
37.965,0.00359699
37.97,2.68122E-5
37.975,-0.00378329
37.98,-0.00751431
37.985,-0.010955
37.99,-0.0142924
37.995,-0.01768
38.0,-0.020925
38.005,-0.0237682
38.01,-0.0262216
38.015,-0.0283098
38.02,-0.0299546
38.025,-0.0312816
38.03,-0.0323466
38.035,-0.0331375
38.04,-0.0336196
38.045,-0.0337613
38.05,-0.0336459
38.055,-0.0333445
38.06,-0.0328302
38.065,-0.0320914
38.07,-0.0311586
38.075,-0.0301217
38.08,-0.0289501
38.085,-0.0276358
38.09,-0.0263764
38.095,-0.0252577
38.1,-0.0241136
38.105,-0.0229576
38.11,-0.0219612
38.115,-0.0211588
38.12,-0.0205895
38.125,-0.0203147
38.13,-0.0202678
38.135,-0.0203992
38.14,-0.020732
38.145,-0.021299
38.15,-0.0219871
38.155,-0.022671
38.16,-0.0232683
38.165,-0.0237866
38.17,-0.0242471
38.175,-0.0245535
38.18,-0.0245695
38.185,-0.0243704
38.19,-0.0241633
38.195,-0.0239853
38.2,-0.0236793
38.205,-0.0231026
38.21,-0.0223465
38.215,-0.0214696
38.22,-0.0203543
38.225,-0.0190127
38.23,-0.0176338
38.235,-0.0163393
38.24,-0.0151035
38.245,-0.0138486
38.25,-0.0124268
38.255,-0.0108672
38.26,-0.00944984
38.265,-0.0082401
38.27,-0.0070962
38.275,-0.00595659
38.28,-0.00484839
38.285,-0.00386316
38.29,-0.00309253
38.295,-0.00248382
38.3,-0.00202577
38.305,-0.0017728
38.31,-0.00170908
38.315,-0.00189271
38.32,-0.00238355
38.325,-0.00318185
38.33,-0.00436994
38.335,-0.00592557
38.34,-0.00775423
38.345,-0.00976145
38.35,-0.0118903
38.355,-0.0140735
38.36,-0.0162768
38.365,-0.0184636
38.37,-0.0206048
38.375,-0.0226307
38.38,-0.0242529
38.385,-0.0254341
38.39,-0.0262308
38.395,-0.0266436
38.4,-0.0266606
38.405,-0.0263047
38.41,-0.025669
38.415,-0.0247349
38.42,-0.0233033
38.425,-0.0215211
38.43,-0.0196884
38.435,-0.0178466
38.44,-0.0160808
38.445,-0.014477
38.45,-0.0130261
38.455,-0.0115804
38.46,-0.0100812
38.465,-0.00870737
38.47,-0.00752961
38.475,-0.00641726
38.48,-0.00523297
38.485,-0.00403052
38.49,-0.00292783
38.495,-0.00190637
38.5,-8.78177E-4
38.505,1.45236E-4
38.51,0.00106404
38.515,0.00180571
38.52,0.00236703
38.525,0.00290612
38.53,0.00339085
38.535,0.00372515
38.54,0.00383588
38.545,0.00372491
38.55,0.0036511
38.555,0.00365824
38.56,0.00354334
38.565,0.00333859
38.57,0.00314694
38.575,0.00290091
38.58,0.00266846
38.585,0.00266751
38.59,0.00295027
38.595,0.00334281
38.6,0.00390913
38.605,0.00474577
38.61,0.00565525
38.615,0.0065811
38.62,0.00758214
38.625,0.00862768
38.63,0.00971281
38.635,0.0108928
38.64,0.0121062
38.645,0.0132051
38.65,0.0141779
38.655,0.0151197
38.66,0.0160252
38.665,0.0169599
38.67,0.0177868
38.675,0.0183821
38.68,0.019002
38.685,0.0196489
38.69,0.0200169
38.695,0.0201554
38.7,0.0203105
38.705,0.0203949
38.71,0.0202691
38.715,0.0199829
38.72,0.0196605
38.725,0.0192124
38.73,0.0184946
38.735,0.01765
38.74,0.0167968
38.745,0.0158265
38.75,0.0146799
38.755,0.0135054
38.76,0.0123923
38.765,0.0113334
38.77,0.0103842
38.775,0.00968198
38.78,0.0092129
38.785,0.00871527
38.79,0.00814867
38.795,0.00773834
38.8,0.00751605
38.805,0.00730774
38.81,0.00703368
38.815,0.00688374
38.82,0.00686345
38.825,0.00685377
38.83,0.00690001
38.835,0.00699468
38.84,0.00709184
38.845,0.00717555
38.85,0.00724925
38.855,0.00736964
38.86,0.00763122
38.865,0.0081515
38.87,0.00887182
38.875,0.00976039
38.88,0.0108947
38.885,0.0121874
38.89,0.013408
38.895,0.0143486
38.9,0.0151113
38.905,0.0158693
38.91,0.0165135
38.915,0.0169884
38.92,0.0173986
38.925,0.0177965
38.93,0.0180183
38.935,0.0179343
38.94,0.0177545
38.945,0.0175667
38.95,0.0172541
38.955,0.0168005
38.96,0.0163767
38.965,0.016002
38.97,0.0154224
38.975,0.0146242
38.98,0.0137482
38.985,0.0127466
38.99,0.0114543
38.995,0.00990628
39.0,0.00835193
39.005,0.00692129
39.01,0.00547032
39.015,0.00395398
39.02,0.00254354
39.025,0.00130645
39.03,2.2427E-4
39.035,-7.34868E-4
39.04,-0.00153349
39.045,-0.0020976
39.05,-0.00247646
39.055,-0.00272384
39.06,-0.00278413
39.065,-0.00256404
39.07,-0.00219742
39.075,-0.00190687
39.08,-0.00157227
39.085,-0.00111931
39.09,-7.3902E-4
39.095,-4.67582E-4
39.1,-1.50548E-4
39.105,2.41255E-4
39.11,6.093E-4
39.115,9.87437E-4
39.12,0.00125615
39.125,0.00125494
39.13,0.00100621
39.135,5.99942E-4
39.14,1.9577E-4
39.145,-1.36827E-4
39.15,-3.83711E-4
39.155,-4.69299E-4
39.16,-3.58441E-4
39.165,-1.45701E-4
39.17,1.22076E-4
39.175,4.04985E-4
39.18,7.97146E-4
39.185,0.00127059
39.19,0.00163677
39.195,0.00205982
39.2,0.00264497
39.205,0.00327311
39.21,0.00388605
39.215,0.0045221
39.22,0.00514138
39.225,0.00573504
39.23,0.00630024
39.235,0.0069123
39.24,0.00774397
39.245,0.00877298
39.25,0.00982213
39.255,0.0108119
39.26,0.0117364
39.265,0.0126032
39.27,0.013442
39.275,0.0141719
39.28,0.0147495
39.285,0.0151471
39.29,0.0153315
39.295,0.0153787
39.3,0.0153289
39.305,0.0150309
39.31,0.0144552
39.315,0.0137804
39.32,0.0130801
39.325,0.0122612
39.33,0.0112449
39.335,0.0101213
39.34,0.00897262
39.345,0.00777658
39.35,0.00658851
39.355,0.00559021
39.36,0.00481381
39.365,0.00401506
39.37,0.00306518
39.375,0.00210073
39.38,0.00135635
39.385,8.37022E-4
39.39,4.45151E-4
39.395,2.65821E-4
39.4,4.03772E-4
39.405,7.04515E-4
39.41,9.64546E-4
39.415,0.00111443
39.42,0.00113366
39.425,9.93401E-4
39.43,6.8657E-4
39.435,3.05232E-4
39.44,-8.96793E-5
39.445,-5.02183E-4
39.45,-9.94684E-4
39.455,-0.00156791
39.46,-0.00218414
39.465,-0.00283566
39.47,-0.00352502
39.475,-0.00424004
39.48,-0.00479863
39.485,-0.00517165
39.49,-0.00565558
39.495,-0.00617161
39.5,-0.00646068
39.505,-0.00655931
39.51,-0.00664144
39.515,-0.00671226
39.52,-0.00668603
39.525,-0.00645007
39.53,-0.00610615
39.535,-0.00576621
39.54,-0.00541165
39.545,-0.00506431
39.55,-0.00470468
39.555,-0.00437536
39.56,-0.00418794
39.565,-0.00414885
39.57,-0.00427931
39.575,-0.00461863
39.58,-0.00499058
39.585,-0.00523397
39.59,-0.00531125
39.595,-0.00534489
39.6,-0.00538457
39.605,-0.00532957
39.61,-0.00517036
39.615,-0.00495801
39.62,-0.00466109
39.625,-0.00419444
39.63,-0.0035565
39.635,-0.0029035
39.64,-0.00237397
39.645,-0.00201078
39.65,-0.00189411
39.655,-0.00200452
39.66,-0.00223798
39.665,-0.00238877
39.67,-0.00244484
39.675,-0.00258445
39.68,-0.00266463
39.685,-0.00260738
39.69,-0.00260819
39.695,-0.00267945
39.7,-0.00267353
39.705,-0.0026414
39.71,-0.00270549
39.715,-0.00282075
39.72,-0.00281048
39.725,-0.00276095
39.73,-0.00285
39.735,-0.00299812
39.74,-0.00299104
39.745,-0.00290804
39.75,-0.00286372
39.755,-0.00280752
39.76,-0.00268552
39.765,-0.00261683
39.77,-0.00268412
39.775,-0.00276003
39.78,-0.00273611
39.785,-0.00258507
39.79,-0.00241547
39.795,-0.00229433
39.8,-0.001956
39.805,-0.001392
39.81,-8.0975E-4
39.815,-1.58747E-4
39.82,6.7902E-4
39.825,0.00158397
39.83,0.00238855
39.835,0.00304076
39.84,0.00365512
39.845,0.00443898
39.85,0.00520023
39.855,0.00572948
39.86,0.00615152
39.865,0.00654829
39.87,0.0067776
39.875,0.00684214
39.88,0.00702386
39.885,0.00732422
39.89,0.00753984
39.895,0.00769649
39.9,0.00798423
39.905,0.00844749
39.91,0.0089726
39.915,0.00933331
39.92,0.00959896
39.925,0.00991914
39.93,0.0102456
39.935,0.0103779
39.94,0.0102671
39.945,0.0101814
39.95,0.010233
39.955,0.0102998
39.96,0.0103032
39.965,0.0101877
39.97,0.00987608
39.975,0.00942888
39.98,0.00896052
39.985,0.00847939
39.99,0.00788094
39.995,0.00707361
40.0,0.0061269
40.005,0.00522222
40.01,0.00434098
40.015,0.00341213
40.02,0.00243549
40.025,0.00153271
40.03,7.55476E-4
