# Time Series: Kocaeli, Turkey 1999 - ATS-090
# Time (s),Acceleration (g's)
82.895,0.00701132
82.9,0.00700372
82.905,0.00705791
82.91,0.00712369
82.915,0.00709804
82.92,0.00700765
82.925,0.00696513
82.93,0.00697943
82.935,0.00693138
82.94,0.00682845
82.945,0.00677444
82.95,0.00676834
82.955,0.00671213
82.96,0.00656105
82.965,0.00643891
82.97,0.00641518
82.975,0.00634099
82.98,0.00618325
82.985,0.00605151
82.99,0.00594963
82.995,0.0058356
83.0,0.00571641
83.005,0.00557073
83.01,0.00542996
83.015,0.00536377
83.02,0.00532166
83.025,0.00522631
83.03,0.00511635
83.035,0.00504002
83.04,0.00497211
83.045,0.0048701
83.05,0.0047774
83.055,0.00472012
83.06,0.00462029
83.065,0.00449033
83.07,0.00436738
83.075,0.00424463
83.08,0.00410423
83.085,0.00394608
83.09,0.00382165
83.095,0.00371796
83.1,0.00360492
83.105,0.00349167
83.11,0.00335265
83.115,0.00319182
83.12,0.00301513
83.125,0.00284219
83.13,0.00271475
83.135,0.00256984
83.14,0.00235058
83.145,0.00212026
83.15,0.00193764
83.155,0.001812
83.16,0.00172583
83.165,0.00163541
83.17,0.00154802
83.175,0.00147207
83.18,0.00138197
83.185,0.00128425
83.19,0.00118511
83.195,0.00110157
83.2,0.00103882
83.205,9.80654E-4
83.21,9.091E-4
83.215,8.03182E-4
83.22,6.72922E-4
83.225,5.43457E-4
83.23,4.13856E-4
83.235,2.51219E-4
83.24,7.72607E-5
83.245,-4.86023E-5
83.25,-1.85565E-4
83.255,-3.90686E-4
83.26,-5.66549E-4
83.265,-6.61853E-4
83.27,-7.60459E-4
83.275,-8.8329E-4
83.28,-0.00101738
83.285,-0.00111735
83.29,-0.00118084
83.295,-0.00126145
83.3,-0.00133193
83.305,-0.00130633
83.31,-0.00119937
83.315,-0.0011287
83.32,-0.00108118
83.325,-9.684E-4
83.33,-8.36305E-4
83.335,-7.27475E-4
83.34,-6.16982E-4
83.345,-4.85133E-4
83.35,-3.08766E-4
83.355,-9.66375E-5
83.36,8.50261E-5
83.365,2.30667E-4
83.37,3.7086E-4
83.375,5.24784E-4
83.38,6.77904E-4
83.385,8.37015E-4
83.39,0.00102484
83.395,0.00124252
83.4,0.00145091
83.405,0.0016114
83.41,0.00172576
83.415,0.00188342
83.42,0.00209136
83.425,0.00226937
83.43,0.00236671
83.435,0.00244458
83.44,0.0025482
83.445,0.00263629
83.45,0.00268717
83.455,0.00274034
83.46,0.00281902
83.465,0.00287208
83.47,0.00289203
83.475,0.00290484
83.48,0.00293109
83.485,0.00295683
83.49,0.00298262
83.495,0.00299414
83.5,0.00300392
83.505,0.0030485
83.51,0.00305378
83.515,0.00298237
83.52,0.0028931
83.525,0.00282438
83.53,0.00277271
83.535,0.0027389
83.54,0.00268689
83.545,0.00258693
83.55,0.00248677
83.555,0.00241122
83.56,0.00231397
83.565,0.00218985
83.57,0.0020928
83.575,0.00203391
83.58,0.00196198
83.585,0.00181354
83.59,0.0016185
83.595,0.00145952
83.6,0.00134426
83.605,0.00122948
83.61,0.0011017
83.615,9.56329E-4
83.62,7.58704E-4
83.625,5.59239E-4
83.63,4.32314E-4
83.635,3.09253E-4
83.64,1.28648E-4
83.645,-7.40552E-5
83.65,-2.60717E-4
83.655,-4.37639E-4
83.66,-6.18691E-4
83.665,-8.04069E-4
83.67,-9.78791E-4
83.675,-0.00112759
83.68,-0.0012821
83.685,-0.00146358
83.69,-0.00164442
83.695,-0.00178531
83.7,-0.00189587
83.705,-0.00200793
83.71,-0.00213715
83.715,-0.00229899
83.72,-0.00247533
83.725,-0.00261866
83.73,-0.00273694
83.735,-0.00287888
83.74,-0.00302349
83.745,-0.00315269
83.75,-0.00328434
83.755,-0.00339367
83.76,-0.00346932
83.765,-0.00351401
83.77,-0.00356628
83.775,-0.0036118
83.78,-0.00363975
83.785,-0.00364706
83.79,-0.00364735
83.795,-0.00366931
83.8,-0.00369738
83.805,-0.00372526
83.81,-0.00372848
83.815,-0.00369666
83.82,-0.00369081
83.825,-0.00370995
83.83,-0.0037209
83.835,-0.00374814
83.84,-0.00379532
83.845,-0.00383335
83.85,-0.00389383
83.855,-0.00396972
83.86,-0.0040482
83.865,-0.00415215
83.87,-0.00423007
83.875,-0.00430822
83.88,-0.00443758
83.885,-0.00455711
83.89,-0.00464862
83.895,-0.00474956
83.9,-0.00486785
83.905,-0.00498501
83.91,-0.00510432
83.915,-0.005247
83.92,-0.0053855
83.925,-0.00550622
83.93,-0.00564265
83.935,-0.00577057
83.94,-0.00585267
83.945,-0.00592116
83.95,-0.00599754
83.955,-0.00607591
83.96,-0.00610592
83.965,-0.00609543
83.97,-0.00608705
83.975,-0.00603058
83.98,-0.00593046
83.985,-0.00584345
83.99,-0.00577
83.995,-0.005663
84.0,-0.00552256
84.005,-0.00538031
84.01,-0.00525922
84.015,-0.00514585
84.02,-0.00497555
84.025,-0.00478157
84.03,-0.00460966
84.035,-0.00445977
84.04,-0.00429224
84.045,-0.00410619
84.05,-0.00393955
84.055,-0.00378454
84.06,-0.00362926
84.065,-0.00346638
84.07,-0.00330741
84.075,-0.0031397
84.08,-0.00295062
84.085,-0.00276447
84.09,-0.00260767
84.095,-0.00244859
84.1,-0.00226113
84.105,-0.00207395
84.11,-0.00191778
84.115,-0.00176947
84.12,-0.00160825
84.125,-0.00140755
84.13,-0.00119469
84.135,-0.00100471
84.14,-8.19984E-4
84.145,-5.97159E-4
84.15,-3.52338E-4
84.155,-1.32436E-4
84.16,7.41253E-5
84.165,2.8222E-4
84.17,5.06925E-4
84.175,7.59353E-4
84.18,0.00103903
84.185,0.00130604
84.19,0.00156224
84.195,0.00185934
84.2,0.00216014
84.205,0.00243564
84.21,0.00268497
84.215,0.00292185
84.22,0.00314043
84.225,0.00330624
84.23,0.00344212
84.235,0.00357158
84.24,0.00367999
84.245,0.00376043
84.25,0.00382098
84.255,0.00383951
84.26,0.00385788
84.265,0.00385811
84.27,0.00383207
84.275,0.00380544
84.28,0.00376002
84.285,0.00370548
84.29,0.00370999
84.295,0.00377494
84.3,0.00383514
84.305,0.00384408
84.31,0.00384024
84.315,0.00390717
84.32,0.00402902
84.325,0.00410044
84.33,0.00407721
84.335,0.00406532
84.34,0.00411051
84.345,0.00416714
84.35,0.00425847
84.355,0.00434784
84.36,0.00436613
84.365,0.0043399
84.37,0.00430342
84.375,0.00424379
84.38,0.0042024
84.385,0.00414346
84.39,0.00407257
84.395,0.00404662
84.4,0.00400183
84.405,0.00390249
84.41,0.00378447
84.415,0.00367695
84.42,0.00353354
84.425,0.00333773
84.43,0.00313334
84.435,0.00295118
84.44,0.00281604
84.445,0.00271779
84.45,0.0025882
84.455,0.0024396
84.46,0.00235149
84.465,0.00232235
84.47,0.0022684
84.475,0.00222035
84.48,0.00224158
84.485,0.00227628
84.49,0.00229164
84.495,0.00234568
84.5,0.00243958
84.505,0.00253776
84.51,0.00261983
84.515,0.00270238
84.52,0.0027864
84.525,0.00288287
84.53,0.00299831
84.535,0.00311865
84.54,0.00323364
84.545,0.00335459
84.55,0.00350129
84.555,0.00364208
84.56,0.00375721
84.565,0.00385363
84.57,0.00394272
84.575,0.00405574
84.58,0.0041715
84.585,0.00429685
84.59,0.00442872
84.595,0.00453697
84.6,0.00462032
84.605,0.00472808
84.61,0.00482602
84.615,0.00489599
84.62,0.00499736
84.625,0.00509743
84.63,0.00516101
84.635,0.00522825
84.64,0.00530921
84.645,0.00538854
84.65,0.00541679
84.655,0.00540572
84.66,0.00540544
84.665,0.00539027
84.67,0.00534042
84.675,0.00524704
84.68,0.00515544
84.685,0.00510507
84.69,0.00501779
84.695,0.00485667
84.7,0.00472049
84.705,0.00465505
84.71,0.00459485
84.715,0.0044992
84.72,0.00442643
84.725,0.00438077
84.73,0.00432871
84.735,0.00428395
84.74,0.00423444
84.745,0.0041745
84.75,0.00413768
84.755,0.0041338
84.76,0.00411532
84.765,0.00404116
84.77,0.00395902
84.775,0.003877
84.78,0.00378299
84.785,0.00366108
84.79,0.00347049
84.795,0.00320544
84.8,0.00293947
84.805,0.00267958
84.81,0.00240614
84.815,0.00211035
84.82,0.00178822
84.825,0.00144315
84.83,0.0010845
84.835,6.63173E-4
84.84,2.1987E-4
84.845,-1.57055E-4
84.85,-5.14988E-4
84.855,-9.12043E-4
84.86,-0.00135508
84.865,-0.00176103
84.87,-0.00210425
84.875,-0.00249855
84.88,-0.00293828
84.885,-0.0032913
84.89,-0.00353851
84.895,-0.00378305
84.9,-0.00403049
84.905,-0.00419612
84.91,-0.00430056
84.915,-0.00442289
84.92,-0.00452777
84.925,-0.00459068
84.93,-0.0046517
84.935,-0.00470511
84.94,-0.00476182
84.945,-0.0047925
84.95,-0.00480014
84.955,-0.00484493
84.96,-0.00489644
84.965,-0.0049326
84.97,-0.00497558
84.975,-0.00503073
84.98,-0.00509369
84.985,-0.00519356
84.99,-0.00533472
84.995,-0.00544718
85.0,-0.00553251
85.005,-0.00562524
85.01,-0.00571206
85.015,-0.00579321
85.02,-0.00586936
85.025,-0.00596011
85.03,-0.00606402
85.035,-0.00614029
85.04,-0.00617609
85.045,-0.00618398
85.05,-0.00622463
85.055,-0.00634931
85.06,-0.00649948
85.065,-0.00661474
85.07,-0.00672043
85.075,-0.00685835
85.08,-0.00700615
85.085,-0.00715664
85.09,-0.00733066
85.095,-0.00753683
85.1,-0.00773295
85.105,-0.00790822
85.11,-0.00809938
85.115,-0.00829345
85.12,-0.00845498
85.125,-0.00859007
85.13,-0.00875264
85.135,-0.00889845
85.14,-0.00898142
85.145,-0.0090939
85.15,-0.00928695
85.155,-0.00944821
85.16,-0.00952204
85.165,-0.00961864
85.17,-0.00977235
85.175,-0.00987658
85.18,-0.00991432
85.185,-0.00997524
85.19,-0.0100865
85.195,-0.0101862
85.2,-0.010213
85.205,-0.0102241
85.21,-0.0102838
85.215,-0.0103049
85.22,-0.0102254
85.225,-0.010167
85.23,-0.0101629
85.235,-0.0101336
85.24,-0.0100648
85.245,-0.00996367
85.25,-0.0098425
85.255,-0.00970257
85.26,-0.00960866
85.265,-0.00954659
85.27,-0.00945643
85.275,-0.0093671
85.28,-0.00927533
85.285,-0.00917967
85.29,-0.00908689
85.295,-0.00897866
85.3,-0.00887528
85.305,-0.00879481
85.31,-0.00871544
85.315,-0.00859656
85.32,-0.00845812
85.325,-0.00833511
85.33,-0.00820963
85.335,-0.00811168
85.34,-0.00801831
85.345,-0.00786983
85.35,-0.00765551
85.355,-0.00745346
85.36,-0.00727909
85.365,-0.00709279
85.37,-0.00688871
85.375,-0.00669548
85.38,-0.00653209
85.385,-0.00638061
85.39,-0.00625653
85.395,-0.00615402
85.4,-0.00604936
85.405,-0.00590994
85.41,-0.00579615
85.415,-0.00574665
85.42,-0.00568281
85.425,-0.00557662
85.43,-0.00545881
85.435,-0.00535765
85.44,-0.00525813
85.445,-0.00516591
85.45,-0.00508434
85.455,-0.00497791
85.46,-0.00483278
85.465,-0.00465959
85.47,-0.00450334
85.475,-0.0043576
85.48,-0.00416974
85.485,-0.00398474
85.49,-0.00385961
85.495,-0.0037687
85.5,-0.0036357
85.505,-0.00347392
85.51,-0.0033355
85.515,-0.00320654
85.52,-0.00305018
85.525,-0.00287614
85.53,-0.00266467
85.535,-0.00241984
85.54,-0.00219224
85.545,-0.00197697
85.55,-0.00178975
85.555,-0.0016732
85.56,-0.00158453
85.565,-0.00145731
85.57,-0.00129757
85.575,-0.0011738
85.58,-0.00108767
85.585,-0.00100383
85.59,-9.22316E-4
85.595,-8.9871E-4
85.6,-8.96894E-4
85.605,-8.89717E-4
85.61,-9.18455E-4
85.615,-9.848E-4
85.62,-0.00104567
85.625,-0.00106041
85.63,-0.00107269
85.635,-0.00116909
85.64,-0.00128916
85.645,-0.00135588
85.65,-0.0014033
85.655,-0.00149641
85.66,-0.00161903
85.665,-0.00170497
85.67,-0.00176038
85.675,-0.00184024
85.68,-0.00191765
85.685,-0.00195352
85.69,-0.002016
85.695,-0.00212741
85.7,-0.0022453
85.705,-0.00240119
85.71,-0.00255545
85.715,-0.00265519
85.72,-0.00276467
85.725,-0.00290199
85.73,-0.00303836
85.735,-0.00317249
85.74,-0.00327612
85.745,-0.00336667
85.75,-0.00345887
85.755,-0.00349909
85.76,-0.00348213
85.765,-0.00346004
85.77,-0.00344617
85.775,-0.00340352
85.78,-0.00332884
85.785,-0.00324437
85.79,-0.00313655
85.795,-0.0030134
85.8,-0.0029023
85.805,-0.00276029
85.81,-0.00256766
85.815,-0.00236499
85.82,-0.00217587
85.825,-0.00200112
85.83,-0.00184615
85.835,-0.00168314
85.84,-0.00150377
85.845,-0.00135055
85.85,-0.00122967
85.855,-0.00112178
85.86,-0.00102718
85.865,-9.41877E-4
85.87,-8.90376E-4
85.875,-8.52568E-4
85.88,-8.02224E-4
85.885,-7.80743E-4
85.89,-8.05656E-4
85.895,-8.05654E-4
85.9,-7.77143E-4
85.905,-7.54978E-4
85.91,-7.27417E-4
85.915,-6.95331E-4
85.92,-6.50232E-4
85.925,-5.94422E-4
85.93,-5.75635E-4
85.935,-6.03068E-4
85.94,-6.10556E-4
85.945,-6.22401E-4
85.95,-6.58963E-4
85.955,-6.748E-4
85.96,-7.1589E-4
85.965,-8.03495E-4
85.97,-9.17122E-4
85.975,-0.00103668
85.98,-0.00117294
85.985,-0.00135569
85.99,-0.00153476
85.995,-0.00169402
86.0,-0.00186265
86.005,-0.00205347
86.01,-0.00227556
86.015,-0.0025187
86.02,-0.00275338
86.025,-0.0029488
86.03,-0.00312533
86.035,-0.00332772
86.04,-0.00352371
86.045,-0.0036608
86.05,-0.00376002
86.055,-0.0038653
86.06,-0.00398318
86.065,-0.00409147
86.07,-0.00416199
86.075,-0.00421424
86.08,-0.00430024
86.085,-0.00441297
86.09,-0.00448461
86.095,-0.00449526
86.1,-0.00450938
86.105,-0.00457083
86.11,-0.0046492
86.115,-0.00465329
86.12,-0.00461463
86.125,-0.00462953
86.13,-0.00468881
86.135,-0.00470232
86.14,-0.0046499
86.145,-0.00458413
86.15,-0.00452069
86.155,-0.00448553
86.16,-0.00442111
86.165,-0.00427987
86.17,-0.00410492
86.175,-0.00398512
86.18,-0.00392843
86.185,-0.00384862
86.19,-0.00367821
86.195,-0.00351591
86.2,-0.00339714
86.205,-0.00325538
86.21,-0.00308597
86.215,-0.00292526
86.22,-0.00280139
86.225,-0.00267901
86.23,-0.00255281
86.235,-0.00241043
86.24,-0.00224466
86.245,-0.00204758
86.25,-0.00188049
86.255,-0.00179525
86.26,-0.00174877
86.265,-0.00169014
86.27,-0.00161743
86.275,-0.00154966
86.28,-0.00147722
86.285,-0.00139752
86.29,-0.00136986
86.295,-0.00135678
86.3,-0.00130049
86.305,-0.00122071
86.31,-0.00115947
86.315,-0.00113261
86.32,-0.00108807
86.325,-9.90147E-4
86.33,-8.89866E-4
86.335,-8.33966E-4
86.34,-7.97204E-4
86.345,-6.87782E-4
86.35,-5.35258E-4
86.355,-4.35693E-4
86.36,-3.89019E-4
86.365,-3.29639E-4
86.37,-2.38071E-4
86.375,-1.6807E-4
86.38,-9.24003E-5
86.385,2.65484E-5
86.39,1.63981E-4
86.395,2.81117E-4
86.4,3.75141E-4
86.405,5.02119E-4
86.41,6.52331E-4
86.415,7.82963E-4
86.42,9.05118E-4
86.425,0.00106307
86.43,0.00125353
86.435,0.00144316
86.44,0.00162234
86.445,0.00179986
86.45,0.00198948
86.455,0.00220309
86.46,0.00241746
86.465,0.00262175
86.47,0.00277773
86.475,0.00290665
86.48,0.00306864
86.485,0.00321603
86.49,0.00335066
86.495,0.00352688
86.5,0.00373879
86.505,0.00390686
86.51,0.00401206
86.515,0.0041205
86.52,0.00425281
86.525,0.00433556
86.53,0.00439662
86.535,0.00450092
86.54,0.00462089
86.545,0.00470846
86.55,0.0047816
86.555,0.00486891
86.56,0.00498897
86.565,0.0050981
86.57,0.00518101
86.575,0.0052528
86.58,0.00534466
86.585,0.00545159
86.59,0.00553806
86.595,0.00560652
86.6,0.00565023
86.605,0.00572545
86.61,0.00586197
86.615,0.00598008
86.62,0.00606584
86.625,0.00615585
86.63,0.00623233
86.635,0.00628115
86.64,0.00632234
86.645,0.00637091
86.65,0.00642309
86.655,0.00646455
86.66,0.00647939
86.665,0.00651005
86.67,0.00658324
86.675,0.00661822
86.68,0.00655992
86.685,0.00647238
86.69,0.00642512
86.695,0.00639461
86.7,0.00635713
86.705,0.00629972
86.71,0.00624086
86.715,0.00623759
86.72,0.00624934
86.725,0.00622221
86.73,0.0061981
86.735,0.00618463
86.74,0.00619771
86.745,0.00624764
86.75,0.0062978
86.755,0.0063076
86.76,0.00628559
86.765,0.00627568
86.77,0.00629774
86.775,0.00633171
86.78,0.0063834
86.785,0.00641599
86.79,0.00639487
86.795,0.00634629
86.8,0.00633853
86.805,0.0063574
86.81,0.00634554
86.815,0.00629275
86.82,0.00624182
86.825,0.00619982
86.83,0.00616354
86.835,0.00610193
86.84,0.00600365
86.845,0.00593083
86.85,0.00588543
86.855,0.00580678
86.86,0.00565525
86.865,0.00548486
86.87,0.00536416
86.875,0.00530827
86.88,0.00522292
86.885,0.00506328
86.89,0.00492832
86.895,0.00486341
86.9,0.00480514
86.905,0.00470173
86.91,0.00460637
86.915,0.00455217
86.92,0.00444557
86.925,0.00430128
86.93,0.00421656
86.935,0.00416394
86.94,0.0041063
86.945,0.00401952
86.95,0.00392635
86.955,0.0038465
86.96,0.00374387
86.965,0.0036194
86.97,0.00350587
86.975,0.00337192
86.98,0.00322045
86.985,0.00308417
86.99,0.00296188
86.995,0.00284537
87.0,0.00275705
87.005,0.00268659
87.01,0.00259549
87.015,0.00249316
87.02,0.00240812
87.025,0.00239736
87.03,0.0024177
87.035,0.00240087
87.04,0.00238454
87.045,0.00236826
87.05,0.00235673
87.055,0.00237934
87.06,0.00239705
87.065,0.00234591
87.07,0.00224142
87.075,0.0021819
87.08,0.0021882
87.085,0.00219304
87.09,0.002154
87.095,0.002117
87.1,0.00211246
87.105,0.00211944
87.11,0.00210722
87.115,0.00207581
87.12,0.00206861
87.125,0.00205968
87.13,0.00204519
87.135,0.0020747
87.14,0.00212474
87.145,0.00212664
87.15,0.00211955
87.155,0.00213917
87.16,0.00219421
87.165,0.00227814
87.17,0.00232246
87.175,0.00231954
87.18,0.00234055
87.185,0.00239614
87.19,0.00243045
87.195,0.00246854
87.2,0.00252635
87.205,0.00253648
87.21,0.00257262
87.215,0.00262928
87.22,0.00264071
87.225,0.00261879
87.23,0.0026154
87.235,0.00263828
87.24,0.002647
87.245,0.00267837
87.25,0.00271688
87.255,0.00271881
87.26,0.00271073
87.265,0.00272511
87.27,0.00271792
87.275,0.00267997
87.28,0.00262482
87.285,0.00255881
87.29,0.00249028
87.295,0.00243164
87.3,0.00239987
87.305,0.0023437
87.31,0.00221411
87.315,0.00207123
87.32,0.00193964
87.325,0.00184072
87.33,0.00176135
87.335,0.00163237
87.34,0.00149113
87.345,0.00142193
87.35,0.00134249
87.355,0.00115804
87.36,9.62247E-4
87.365,8.26386E-4
87.37,6.8391E-4
87.375,5.05545E-4
87.38,3.39561E-4
87.385,1.82403E-4
87.39,3.68091E-6
87.395,-1.69944E-4
87.4,-2.90522E-4
87.405,-4.17721E-4
87.41,-5.90228E-4
87.415,-7.40197E-4
87.42,-8.16256E-4
87.425,-8.65876E-4
87.43,-9.51868E-4
87.435,-0.00103557
87.44,-0.001057
87.445,-0.00103949
87.45,-0.00102114
87.455,-9.84009E-4
87.46,-9.1812E-4
87.465,-8.56086E-4
87.47,-8.17749E-4
87.475,-7.52084E-4
87.48,-6.56243E-4
87.485,-5.43429E-4
87.49,-4.3061E-4
87.495,-3.36126E-4
87.5,-2.65211E-4
87.505,-2.39208E-4
87.51,-2.14314E-4
87.515,-1.87766E-4
87.52,-1.48875E-4
87.525,-1.38414E-4
87.53,-1.68805E-4
87.535,-2.19877E-4
87.54,-2.89604E-4
87.545,-3.83531E-4
87.55,-4.70956E-4
87.555,-5.22005E-4
87.56,-5.50348E-4
87.565,-6.07609E-4
87.57,-6.55691E-4
87.575,-6.57831E-4
87.58,-6.25911E-4
87.585,-5.57245E-4
87.59,-5.09122E-4
87.595,-4.84489E-4
87.6,-3.84116E-4
87.605,-2.24485E-4
87.61,-7.62428E-5
87.615,7.57425E-5
87.62,2.64908E-4
87.625,4.97234E-4
87.63,7.39527E-4
87.635,9.44265E-4
87.64,0.00112472
87.645,0.00133882
87.65,0.0015722
87.655,0.00174879
87.66,0.00190186
87.665,0.00210299
87.67,0.00231821
87.675,0.00250088
87.68,0.00267578
87.685,0.00288304
87.69,0.00308236
87.695,0.0032204
87.7,0.00332046
87.705,0.00343584
87.71,0.00359587
87.715,0.00378046
87.72,0.00396018
87.725,0.00413231
87.73,0.00429664
87.735,0.0044391
87.74,0.00458746
87.745,0.00475982
87.75,0.00494115
87.755,0.00510581
87.76,0.00525168
87.765,0.00542882
87.77,0.00562058
87.775,0.0057507
87.78,0.00582445
87.785,0.00591359
87.79,0.00598121
87.795,0.00600102
87.8,0.00600257
87.805,0.00602868
87.81,0.00607502
87.815,0.00608872
87.82,0.00608548
87.825,0.00612848
87.83,0.00617073
87.835,0.00616912
87.84,0.00618205
87.845,0.00620778
87.85,0.00617113
87.855,0.00613099
87.86,0.00614195
87.865,0.00617793
87.87,0.00619785
87.875,0.0062029
87.88,0.00616852
87.885,0.00609024
87.89,0.00601359
87.895,0.00596508
87.9,0.00588074
87.905,0.00574999
87.91,0.00563105
87.915,0.00554951
87.92,0.00551792
87.925,0.00547269
87.93,0.00540932
87.935,0.00535644
87.94,0.0053294
87.945,0.0053227
87.95,0.00530654
87.955,0.00526245
87.96,0.00520653
87.965,0.00512285
87.97,0.00502613
87.975,0.0049572
87.98,0.00490831
87.985,0.00478479
87.99,0.0045785
87.995,0.00435542
88.0,0.00413441
88.005,0.0039073
88.01,0.00364275
88.015,0.00334675
88.02,0.0030166
88.025,0.00267298
88.03,0.00230875
88.035,0.00191475
88.04,0.00153723
88.045,0.0011609
88.05,7.74106E-4
88.055,4.15547E-4
88.06,1.16224E-4
88.065,-1.8696E-4
88.07,-5.12973E-4
88.075,-8.29199E-4
88.08,-0.00111214
88.085,-0.00133081
88.09,-0.00149321
88.095,-0.00163093
88.1,-0.0017804
88.105,-0.00190747
88.11,-0.00195507
88.115,-0.00196544
88.12,-0.00198277
88.125,-0.00202692
88.13,-0.00206371
88.135,-0.00201197
88.14,-0.00190849
88.145,-0.00183016
88.15,-0.0017777
88.155,-0.00171218
88.16,-0.00160416
88.165,-0.00147934
88.17,-0.00138289
88.175,-0.00127976
88.18,-0.00112612
88.185,-9.67252E-4
88.19,-8.42724E-4
88.195,-7.14574E-4
88.2,-5.20527E-4
88.205,-3.0918E-4
88.21,-1.59098E-4
88.215,-5.44213E-5
88.22,5.72678E-5
88.225,1.83082E-4
88.23,3.08959E-4
88.235,4.11069E-4
88.24,4.65333E-4
88.245,5.25094E-4
88.25,5.97255E-4
88.255,6.24707E-4
88.26,6.2081E-4
88.265,6.32302E-4
88.27,6.28116E-4
88.275,5.8761E-4
88.28,5.039E-4
88.285,4.14268E-4
88.29,3.48659E-4
88.295,2.94225E-4
88.3,2.32913E-4
88.305,1.69218E-4
88.31,8.88834E-5
88.315,-2.77304E-5
88.32,-1.26184E-4
88.325,-2.27101E-4
88.33,-3.25232E-4
88.335,-4.01427E-4
88.34,-4.85431E-4
88.345,-5.69433E-4
88.35,-6.33303E-4
88.355,-6.95128E-4
88.36,-7.94761E-4
88.365,-9.07528E-4
88.37,-9.70324E-4
88.375,-0.00104409
88.38,-0.00119367
88.385,-0.0013565
88.39,-0.00148747
88.395,-0.00162671
88.4,-0.00176156
88.405,-0.00186184
88.41,-0.00198006
88.415,-0.00212249
88.42,-0.00225114
88.425,-0.00236336
88.43,-0.00247711
88.435,-0.00258874
88.44,-0.00266731
88.445,-0.00271764
88.45,-0.00276608
88.455,-0.00283289
88.46,-0.00291498
88.465,-0.00297304
88.47,-0.00302591
88.475,-0.00305933
88.48,-0.00305618
88.485,-0.00303167
88.49,-0.00300024
88.495,-0.00300482
88.5,-0.00301806
88.505,-0.00298721
88.51,-0.00294766
88.515,-0.00293925
88.52,-0.002936
88.525,-0.00290031
88.53,-0.00286543
88.535,-0.00285036
88.54,-0.00282226
88.545,-0.00278377
88.55,-0.0027428
88.555,-0.002711
88.56,-0.00265869
88.565,-0.00256815
88.57,-0.00251006
88.575,-0.00250329
88.58,-0.00246622
88.585,-0.00236255
88.59,-0.00225046
88.595,-0.00214639
88.6,-0.00201922
88.605,-0.00184768
88.61,-0.00166063
88.615,-0.00151078
88.62,-0.00139516
88.625,-0.00127117
88.63,-0.00111157
88.635,-9.66977E-4
88.64,-8.82998E-4
88.645,-8.53038E-4
88.65,-8.61139E-4
88.655,-8.64503E-4
88.66,-8.63309E-4
88.665,-8.65274E-4
88.67,-9.07449E-4
88.675,-9.7126E-4
88.68,-0.00104756
88.685,-0.00113484
88.69,-0.00122093
88.695,-0.00127029
88.7,-0.00128482
88.705,-0.00127263
88.71,-0.00127843
88.715,-0.00129902
88.72,-0.00130463
88.725,-0.00128807
88.73,-0.00124325
88.735,-0.00117478
88.74,-0.00112493
88.745,-0.00111049
88.75,-0.0010468
88.755,-9.55377E-4
88.76,-8.70778E-4
88.765,-7.87686E-4
88.77,-7.00771E-4
88.775,-6.47473E-4
88.78,-6.11676E-4
88.785,-5.66012E-4
88.79,-5.21055E-4
88.795,-4.58269E-4
88.8,-4.13509E-4
88.805,-4.12333E-4
88.81,-4.16938E-4
88.815,-3.76779E-4
88.82,-3.14296E-4
88.825,-2.76901E-4
88.83,-2.70834E-4
88.835,-3.09207E-4
88.84,-3.35346E-4
88.845,-3.45555E-4
88.85,-3.65511E-4
88.855,-4.10553E-4
88.86,-4.75451E-4
88.865,-5.3179E-4
88.87,-5.58773E-4
88.875,-5.91029E-4
88.88,-6.51231E-4
88.885,-7.19779E-4
88.89,-7.80596E-4
88.895,-8.37214E-4
88.9,-9.04462E-4
88.905,-9.97974E-4
88.91,-0.00108336
88.915,-0.00115164
88.92,-0.00122623
88.925,-0.00128727
88.93,-0.00135457
88.935,-0.00144064
88.94,-0.00153739
88.945,-0.00162589
88.95,-0.00172169
88.955,-0.00184079
88.96,-0.00194977
88.965,-0.00199613
88.97,-0.00201907
88.975,-0.00206882
88.98,-0.00213737
88.985,-0.00218067
88.99,-0.00217813
88.995,-0.00220463
89.0,-0.00225609
89.005,-0.00230326
89.01,-0.00234524
89.015,-0.00236219
89.02,-0.00236293
89.025,-0.0023843
89.03,-0.00241488
89.035,-0.0024534
89.04,-0.00250796
89.045,-0.00256089
89.05,-0.00258513
89.055,-0.00261455
89.06,-0.00265227
89.065,-0.00266081
89.07,-0.00268843
89.075,-0.00273546
89.08,-0.00277139
89.085,-0.00278979
89.09,-0.00281236
89.095,-0.00282991
89.1,-0.00282513
89.105,-0.00282251
89.11,-0.00283944
89.115,-0.00283875
89.12,-0.00283982
89.125,-0.00285972
89.13,-0.0029095
89.135,-0.00300727
89.14,-0.00312507
89.145,-0.00319782
89.15,-0.00321968
89.155,-0.00327184
89.16,-0.00335495
89.165,-0.0034134
89.17,-0.00341863
89.175,-0.00341058
89.18,-0.00341536
89.185,-0.00337481
89.19,-0.00330834
89.195,-0.0032607
89.2,-0.00322521
89.205,-0.00315106
89.21,-0.00305371
89.215,-0.00298782
89.22,-0.00295262
89.225,-0.00289205
89.23,-0.00282861
89.235,-0.00277924
89.24,-0.00271274
89.245,-0.00261034
89.25,-0.00251486
89.255,-0.00244098
89.26,-0.00235995
89.265,-0.00230122
89.27,-0.00225023
89.275,-0.00215997
89.28,-0.0020702
89.285,-0.00203489
